article_id,source_article_id,title,company_name_raw,company_name_resolved,company_id,published_date,published_year,published_quarter,published_month,category_raw,category_standardized,revenue_raw,revenue_currency,revenue_is_range,arr_usd,arr_parse_status,summary,url,author,word_count,industry,founded_year,headquarters,employee_count,is_public,stock_ticker,company_age,company_size_category
ART-AAB49E36E7C368BE,ART0675,Uber Releases Open Source Framework,Uber,Uber,COMP-F1905B7E8DD98927,2024-10-08,2024,4,10,Cybersecurity,CYBERSECURITY,"€34,000,000,000",EUR,False,37400000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/675,Sam Wilson,2550.0,FinTech,2015,"San Francisco, CA",10144,False,UBER,9,Medium
ART-FB8A0C8B7CB8A14A,ART0676,Databricks Achieves Profitability Milestone,Databricks,Databricks,COMP-2D3DAD417C3B2CB2,2024-10-02,2024,4,10,Enterprise Software,SOFTWARE,"£2,740,157,480",GBP,False,3480000000.0,valid,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/676,Alex Johnson,1544.0,Data Analytics,2003,"Berlin, Germany",17962,True,DATA,21,Medium
ART-6E25CF4D8475ED25,ART0677,Tesla Launches New AI-Powered Product,Tesla,Tesla,COMP-EFD12553D6A4F7E5,2023-07-06,2023,3,7,InfoSec,CYBERSECURITY,"¥14,100,000,000,000",JPY,False,94000000000.0,valid,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/677,Alex Johnson,2905.0,Cloud Computing,2008,"London, UK",5691,True,,15,Small
ART-A4A23E040F6F7839,ART0678,Scale AI Reports Record Revenue Growth,Scale AI,Scale AI,COMP-3DA36D688D43678F,2024-04-13,2024,2,4,Big Data,DATA_ANALYTICS,$0.975B - $1.077B,USD,True,1026000000.0,valid_range,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/678,Sam Wilson,2949.0,AI/ML,2003,"Berlin, Germany",23379,False,,21,Medium
ART-EEE25B0C816FC0A2,ART0679,Cloudflare Releases Open Source Framework,Cloudflare,Cloudflare,COMP-A5B966CDCB605CA4,2024-12-23,2024,4,12,Security,CYBERSECURITY,$1647.0 million,USD,False,1647000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/679,Sam Wilson,2096.0,Cybersecurity,1998,"Austin, TX",4422,False,CLOU,26,Small
ART-9AA7D1C324F4FD7A,ART0680,SpaceX Announces Breakthrough in Large Language Models,SpaceX,SpaceX,COMP-F4E821747C88DE40,2024-02-17,2024,1,2,SaaS,SOFTWARE,$8.925B,USD,False,8925000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/680,Sam Wilson,2980.0,AI/ML,2016,"Berlin, Germany",31018,False,,8,Large
ART-F5D5DDAF3C72BE0F,ART0681,DeepMind Expands into European Market,DeepMind,Google DeepMind,COMP-D7B6461815275268,2024-05-06,2024,2,5,Cloud,CLOUD_COMPUTING,$1044.0M,USD,False,1044000000.0,valid,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/681,,1139.0,Data Analytics,2017,"Austin, TX",24274,False,,7,Medium
ART-3A23B5CB4C519332,ART0682,Google Deepmind Releases Open Source Framework,Google Deepmind,Google DeepMind,COMP-D7B6461815275268,2023-09-14,2023,3,9,SaaS,SOFTWARE,"$880,000,000",USD,False,880000000.0,valid,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/682,Sam Wilson,2771.0,Data Analytics,2017,"Austin, TX",24274,False,,6,Medium
ART-D4459C202C65F687,ART0683,OpenAI CEO Discusses Future of AI,OpenAI,OpenAI,COMP-A19EE5A9FDC19109,2024-04-04,2024,2,4,AI/ML,AI_ML,$2.790 billion,USD,False,2790000000.0,valid,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/683,Alex Johnson,1030.0,Data Analytics,2006,"Austin, TX",12793,False,OPEN,18,Medium
ART-DA9C2CEF12A3E001,ART0684,NVIDIA Acquires Competitor for Undisclosed Sum,NVIDIA,NVIDIA,COMP-088472395B269710,2024-10-14,2024,4,10,Data Analytics,DATA_ANALYTICS,62100.0M USD,USD,False,62100000000.0,valid,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/684,John Smith,2653.0,AI/ML,2017,"London, UK",22031,False,,7,Medium
ART-BA7C14FE5BF13053,ART0685,Mistral AI Expands into European Market,Mistral AI,,,2024-03-09,2024,1,3,InfoSec,CYBERSECURITY,"€86,363,636",EUR,False,95000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/685,,2038.0,,,,,,,,Large
ART-B0AC4D696035E006,ART0686,Confluent Faces Regulatory Scrutiny,Confluent,Confluent,COMP-65AAA4A1B46C7F71,2023-01-14,2023,1,1,AI & ML,AI_ML,"£622,047,244",GBP,False,790000000.0,valid,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/686,John Smith,1802.0,Cloud Computing,1995,"London, UK",3884,False,,28,Small
ART-E3430EAB08C976E3,ART0687,MongoDB Expands into European Market,MongoDB,MongoDB,COMP-F0C6ACFF24BC7941,2023-02-10,2023,1,2,Financial Technology,FINTECH,Not disclosed,,False,,invalid_missing,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/687,Sam Wilson,1534.0,SaaS,2008,"Austin, TX",16952,False,MONG,15,Medium
ART-CB9C825E66BCEA30,ART0688,Mistral AI Partners with Major Enterprise Client,Mistral AI,,,2023-06-06,2023,2,6,Analytics,DATA_ANALYTICS,$87.2M - $96.4M,USD,True,91800000.0,valid_range,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/688,John Smith,1235.0,,,,,,,,Large
ART-D0D8129350EF3926,ART0689,Meta AI Research Raises Series D Funding Round,Meta AI Research,Meta AI,COMP-A5A4E8E5266709E9,2024-12-19,2024,4,12,Financial Technology,FINTECH,$1950.0 million,USD,False,1950000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/689,Jane Doe,1929.0,Data Analytics,2001,"Seattle, WA",20240,True,,23,Medium
ART-232F6E689762BFEC,ART0690,Stripe Expands into European Market,Stripe,Stripe,COMP-4D08EC58743327BA,2024-07-21,2024,3,7,Enterprise Software,SOFTWARE,$3.774B,USD,False,3774000000.0,valid,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/690,Sam Wilson,1423.0,Data Analytics,2002,"Seattle, WA",36348,True,STRI,22,Large
ART-D5A16C68984C512B,ART0691,Mistral AI Raises Series D Funding Round,Mistral AI,,,2024-12-13,2024,4,12,AI & ML,AI_ML,$260.0M,USD,False,260000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/691,Alex Johnson,2411.0,,,,,,,,Large
ART-48B2CFD054F441A8,ART0692,Cohere Unveils Next-Generation Platform,Cohere,,,2024-06-10,2024,2,6,AI & ML,AI_ML,"$105,000,000",USD,False,105000000.0,valid,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/692,Jane Doe,2893.0,,,,,,,,Large
ART-4305DFF08372CFB1,ART0693,Meta AI Achieves Profitability Milestone,Meta AI,Meta AI,COMP-A5A4E8E5266709E9,2024-05-07,2024,2,5,Analytics,DATA_ANALYTICS,$1.725 billion,USD,False,1725000000.0,valid,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/693,Alex Johnson,2415.0,Data Analytics,2001,"Seattle, WA",20240,True,,23,Medium
ART-D07E69229E3B03E5,ART0694,Facebook AI Research Achieves Profitability Milestone,Facebook AI Research,Meta AI,COMP-A5A4E8E5266709E9,2024-08-11,2024,3,8,Artificial Intelligence,AI_ML,1830.0M USD,USD,False,1830000000.0,valid,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/694,Jane Doe,2535.0,Data Analytics,2001,"Seattle, WA",20240,True,,23,Medium
ART-8536D2317010182F,ART0695,Microsoft CEO Discusses Future of AI,Microsoft,Microsoft,COMP-11F3242118FF2ADD,2023-10-18,2023,4,10,AI/ML,AI_ML,"€70,909,090,909",EUR,False,78000000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/695,Jane Doe,,Data Analytics,2018,"Austin, TX",48646,False,,5,Large
ART-DA4E09C75CE5E196,ART0696,Amazon Web Services Reports Record Revenue Growth,Amazon Web Services,Amazon Web Services,COMP-D3E00D24B34937E8,2023-04-02,2023,2,4,Software,SOFTWARE,"£69,685,039,370",GBP,False,88500000000.0,valid,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/696,Jane Doe,2536.0,SaaS,2015,"Berlin, Germany",27826,False,,8,Medium
ART-54AAD318F71E402D,ART0697,Airbnb Reports Record Revenue Growth,Airbnb,Airbnb,COMP-6D785501E2B59644,2023-07-02,2023,3,7,Financial Technology,FINTECH,"¥1,110,000,000,000",JPY,False,7400000000.0,valid,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/697,John Smith,2519.0,Data Analytics,1999,"London, UK",19967,False,,24,Medium
ART-A08A5E9735D95CEA,ART0698,Elastic Reports Record Revenue Growth,Elastic,Elastic,COMP-296ABB15D702EA5D,2024-08-26,2024,3,8,Cloud Computing,CLOUD_COMPUTING,$1.330B - $1.470B,USD,True,1400000000.0,valid_range,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/698,Alex Johnson,1284.0,Cybersecurity,2016,"San Francisco, CA",24508,True,ELAS,8,Medium
ART-6BF44672DAB0135E,ART0699,DataRobot Achieves Profitability Milestone,DataRobot,DataRobot,COMP-7AD8A9012E991995,2024-03-05,2024,1,3,Artificial Intelligence,AI_ML,,,False,,invalid_missing,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/699,John Smith,2101.0,Cloud Computing,2012,"New York, NY",23471,True,,12,Medium
ART-CBDDA10936A05A84,ART0700,Nvidia Releases Open Source Framework,Nvidia,NVIDIA,COMP-088472395B269710,2024-10-09,2024,4,10,Data Analytics,DATA_ANALYTICS,$62.100B,USD,False,62100000000.0,valid,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/700,Alex Johnson,2445.0,AI/ML,2017,"London, UK",22031,False,,7,Medium
ART-C2EB33EDCEB9367E,ART0701,Anthropic Faces Regulatory Scrutiny,Anthropic,Anthropic,COMP-B780A23B530EF6BB,2024-02-26,2024,1,2,Machine Learning,AI_ML,$602.0M,USD,False,602000000.0,valid,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/701,,687.0,FinTech,2006,"San Francisco, CA",43747,False,,18,Large
ART-1A512AABEB3D799A,ART0702,Snowflake Unveils Next-Generation Platform,Snowflake,Snowflake,COMP-FDA76B0BCC1E87CF,2024-08-15,2024,3,8,Cloud Computing,CLOUD_COMPUTING,"$3,388,000,000",USD,False,3388000000.0,valid,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/702,Alex Johnson,1516.0,Cloud Computing,2012,"London, UK",49545,True,,12,Large
ART-06C76E60CCB0A663,ART0703,Palantir Acquires Competitor for Undisclosed Sum,Palantir,Palantir,COMP-54AADC94970AD31E,2023-08-16,2023,3,8,Cloud Computing,CLOUD_COMPUTING,$2.100 billion,USD,False,2100000000.0,valid,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/703,John Smith,968.0,Cloud Computing,2005,"Berlin, Germany",42306,True,,18,Large
ART-C0E7EDAAFA5A75B8,ART0704,Google DeepMind Faces Regulatory Scrutiny,Google DeepMind,Google DeepMind,COMP-D7B6461815275268,2024-11-12,2024,4,11,Enterprise Software,SOFTWARE,1215.0M USD,USD,False,1215000000.0,valid,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/704,,,Data Analytics,2017,"Austin, TX",24274,False,,7,Medium
ART-1ED23D3AACCE1E99,ART0705,Uber Acquires Competitor for Undisclosed Sum,Uber,Uber,COMP-F1905B7E8DD98927,2024-06-17,2024,2,6,Security,CYBERSECURITY,"€32,145,454,545",EUR,False,35360000000.0,valid,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/705,John Smith,1819.0,FinTech,2015,"San Francisco, CA",10144,False,UBER,9,Medium
ART-5790FAE12AF0BF0A,ART0706,Databricks CEO Discusses Future of AI,Databricks,Databricks,COMP-2D3DAD417C3B2CB2,2024-01-02,2024,1,1,Data Analytics,DATA_ANALYTICS,,,False,,invalid_missing,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/706,Jane Doe,1843.0,Data Analytics,2003,"Berlin, Germany",17962,True,DATA,21,Medium
ART-9C5C2E936D89EBB3,ART0707,Tesla Launches New AI-Powered Product,Tesla,Tesla,COMP-EFD12553D6A4F7E5,2023-01-05,2023,1,1,InfoSec,CYBERSECURITY,"¥12,300,000,000,000",JPY,False,82000000000.0,valid,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/707,Sam Wilson,1411.0,Cloud Computing,2008,"London, UK",5691,True,,15,Small
ART-897C4D819B167A73,ART0708,NVIDIA Corporation CEO Discusses Future of AI,NVIDIA Corporation,NVIDIA,COMP-088472395B269710,2023-05-08,2023,2,5,Cybersecurity,CYBERSECURITY,$38.475B - $42.525B,USD,True,40500000000.0,valid_range,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/708,,1160.0,AI/ML,2017,"London, UK",22031,False,,6,Medium
ART-3882D439828FFD75,ART0709,Scale AI Acquires Competitor for Undisclosed Sum,Scale AI,Scale AI,COMP-3DA36D688D43678F,2024-05-25,2024,2,5,Cybersecurity,CYBERSECURITY,$1026.0 million,USD,False,1026000000.0,valid,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/709,Sam Wilson,,AI/ML,2003,"Berlin, Germany",23379,False,,21,Medium
ART-FC33157C74C0C89F,ART0710,Open AI Announces Breakthrough in Large Language Models,Open AI,OpenAI,COMP-A19EE5A9FDC19109,2024-10-28,2024,4,10,FinTech,FINTECH,$4.050B,USD,False,4050000000.0,valid,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/710,Sam Wilson,2819.0,Data Analytics,2006,"Austin, TX",12793,False,OPEN,18,Medium
ART-8465C0E8F5F109E6,ART0711,OpenAI Inc. Reports Record Revenue Growth,OpenAI Inc.,OpenAI,COMP-A19EE5A9FDC19109,2024-10-02,2024,4,10,Enterprise Software,SOFTWARE,$4050.0M,USD,False,4050000000.0,valid,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/711,,714.0,Data Analytics,2006,"Austin, TX",12793,False,OPEN,18,Medium
ART-D4D2F8E7F0821ADD,ART0712,Cloudflare Unveils Next-Generation Platform,Cloudflare,Cloudflare,COMP-A5B966CDCB605CA4,2024-11-03,2024,4,11,Enterprise Software,SOFTWARE,"$1,647,000,000",USD,False,1647000000.0,valid,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/712,,,Cybersecurity,1998,"Austin, TX",4422,False,CLOU,26,Small
ART-7EBEA4B7D8C5B7CC,ART0713,SpaceX Launches New AI-Powered Product,SpaceX,SpaceX,COMP-F4E821747C88DE40,2023-01-23,2023,1,1,Cybersecurity,CYBERSECURITY,$7.000 billion,USD,False,7000000000.0,valid,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/713,John Smith,1389.0,AI/ML,2016,"Berlin, Germany",31018,False,,7,Large
ART-56E6E9C0E7C66F6D,ART0714,OpenAI Acquires Competitor for Undisclosed Sum,OpenAI,OpenAI,COMP-A19EE5A9FDC19109,2024-07-15,2024,3,7,Cloud Computing,CLOUD_COMPUTING,3420.0M USD,USD,False,3420000000.0,valid,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/714,Jane Doe,2034.0,Data Analytics,2006,"Austin, TX",12793,False,OPEN,18,Medium
ART-83D920B22FECC3D4,ART0715,Cohere Faces Regulatory Scrutiny,Cohere,,,2024-06-26,2024,2,6,Cloud Services,CLOUD_COMPUTING,,,False,,invalid_missing,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/715,,1857.0,,,,,,,,Large
ART-B8BAED05387F9051,ART0716,Databricks Inc. Expands into European Market,Databricks Inc.,Databricks,COMP-2D3DAD417C3B2CB2,2024-12-26,2024,4,12,Enterprise Software,SOFTWARE,"£2,740,157,480",GBP,False,3480000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/716,John Smith,2152.0,Data Analytics,2003,"Berlin, Germany",17962,True,DATA,21,Medium
ART-5976A90A994CBBAB,ART0717,NVIDIA Acquires Competitor for Undisclosed Sum,NVIDIA,NVIDIA,COMP-088472395B269710,2024-08-13,2024,3,8,Cloud,CLOUD_COMPUTING,"¥8,775,000,000,000",JPY,False,58500000000.0,valid,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/717,John Smith,1135.0,AI/ML,2017,"London, UK",22031,False,,7,Medium
ART-2D0DB0DF573A8FE9,ART0718,Confluent Expands into European Market,Confluent,Confluent,COMP-65AAA4A1B46C7F71,2024-02-16,2024,1,2,FinTech,FINTECH,$0.968B - $1.070B,USD,True,1019000000.0,valid_range,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/718,John Smith,,Cloud Computing,1995,"London, UK",3884,False,,29,Small
ART-6AA923D676F571EE,ART0719,MongoDB Releases Open Source Framework,MongoDB,MongoDB,COMP-F0C6ACFF24BC7941,2023-04-02,2023,2,4,Data Analytics,DATA_ANALYTICS,$1560.0 million,USD,False,1560000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/719,,1209.0,SaaS,2008,"Austin, TX",16952,False,MONG,15,Medium
ART-4B8D35DB69862492,ART0720,Stripe Partners with Major Enterprise Client,Stripe,Stripe,COMP-4D08EC58743327BA,2024-07-28,2024,3,7,AI/ML,AI_ML,$3.774B,USD,False,3774000000.0,valid,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/720,Sam Wilson,2787.0,Data Analytics,2002,"Seattle, WA",36348,True,STRI,22,Large
ART-AF8E5DB50668E87F,ART0721,Meta AI Launches New AI-Powered Product,Meta AI,Meta AI,COMP-A5A4E8E5266709E9,2024-04-04,2024,2,4,FinTech,FINTECH,,,False,,invalid_missing,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/721,,2346.0,Data Analytics,2001,"Seattle, WA",20240,True,,23,Medium
